absoluteWindSpeed_knots	windDirectionDiff	significantWaveHeight_m	relativeWaveDirection	fuelFactorMain
39	40	1.5	50	1.01622678571429
39	40	1.5	60	1.01606071428571
39	40	1.5	70	1.01589464285714
39	40	1.5	80	1.01572857142857
39	40	1.5	90	1.0155625
39	40	1.5	100	1.01539642857143
39	40	1.5	110	1.01523035714286
39	40	1.5	120	1.01506428571429
39	40	1.5	130	1.01489821428571
39	40	1.5	140	1.01473214285714
39	40	1.5	150	1.01456607142857
39	40	1.5	160	1.0144
39	40	1.5	170	1.01423392857143
39	50	1.5	0	1.00819642857143
39	50	1.5	10	1.00819642857143
39	50	1.5	20	1.00819642857143
39	50	1.5	30	1.00819642857143
39	50	1.5	40	1.00819642857143
39	50	1.5	50	1.00811339285714
39	50	1.5	60	1.00803035714286
39	50	1.5	70	1.00794732142857
39	50	1.5	80	1.00786428571429
39	50	1.5	90	1.00778125
39	50	1.5	100	1.00769821428571
39	50	1.5	110	1.00761517857143
39	50	1.5	120	1.00753214285714
39	50	1.5	130	1.00744910714286
39	50	1.5	140	1.00736607142857
39	50	1.5	150	1.00728303571429
39	50	1.5	160	1.0072
39	50	1.5	170	1.00711696428571
39	60	1.5	0	1
39	60	1.5	10	1
39	60	1.5	20	1
39	60	1.5	30	1
39	60	1.5	40	1
39	60	1.5	50	1
39	60	1.5	60	1
39	60	1.5	70	1
39	60	1.5	80	1
39	60	1.5	90	1
39	60	1.5	100	1
39	60	1.5	110	1
39	60	1.5	120	1
39	60	1.5	130	1
39	60	1.5	140	1
39	60	1.5	150	1
39	60	1.5	160	1
39	60	1.5	170	1
39	0	2	0	1.01735714285714
39	0	2	10	1.01735714285714
39	0	2	20	1.01735714285714
39	0	2	30	1.01735714285714
39	0	2	40	1.01735714285714
39	0	2	50	1.01714285714286
39	0	2	60	1.01692857142857
39	0	2	70	1.01671428571429
39	0	2	80	1.0165
39	0	2	90	1.01628571428571
39	0	2	100	1.01607142857143
39	0	2	110	1.01585714285714
39	0	2	120	1.01564285714286
39	0	2	130	1.01542857142857
39	0	2	140	1.01521428571429
39	0	2	150	1.015
39	0	2	160	1.01478571428571
39	0	2	170	1.01457142857143
39	10	2	0	1.01735714285714
39	10	2	10	1.01735714285714
39	10	2	20	1.01735714285714
39	10	2	30	1.01735714285714
39	10	2	40	1.01735714285714
39	10	2	50	1.01714285714286
39	10	2	60	1.01692857142857
39	10	2	70	1.01671428571429
39	10	2	80	1.0165
39	10	2	90	1.01628571428571
39	10	2	100	1.01607142857143
39	10	2	110	1.01585714285714
39	10	2	120	1.01564285714286
39	10	2	130	1.01542857142857
39	10	2	140	1.01521428571429
39	10	2	150	1.015
39	10	2	160	1.01478571428571
39	10	2	170	1.01457142857143
39	20	2	0	1.01735714285714
39	20	2	10	1.01735714285714
39	20	2	20	1.01735714285714
39	20	2	30	1.01735714285714
39	20	2	40	1.01735714285714
39	20	2	50	1.01714285714286
39	20	2	60	1.01692857142857
39	20	2	70	1.01671428571429
39	20	2	80	1.0165
39	20	2	90	1.01628571428571
39	20	2	100	1.01607142857143
39	20	2	110	1.01585714285714
39	20	2	120	1.01564285714286
39	20	2	130	1.01542857142857
39	20	2	140	1.01521428571429
39	20	2	150	1.015
39	20	2	160	1.01478571428571
39	20	2	170	1.01457142857143
39	30	2	0	1.01735714285714
39	30	2	10	1.01735714285714
39	30	2	20	1.01735714285714
39	30	2	30	1.01735714285714
39	30	2	40	1.01735714285714
39	30	2	50	1.01714285714286
39	30	2	60	1.01692857142857
39	30	2	70	1.01671428571429
39	30	2	80	1.0165
39	30	2	90	1.01628571428571
39	30	2	100	1.01607142857143
39	30	2	110	1.01585714285714
39	30	2	120	1.01564285714286
39	30	2	130	1.01542857142857
39	30	2	140	1.01521428571429
39	30	2	150	1.015
39	30	2	160	1.01478571428571
39	30	2	170	1.01457142857143
39	40	2	0	1.01735714285714
39	40	2	10	1.01735714285714
39	40	2	20	1.01735714285714
39	40	2	30	1.01735714285714
39	40	2	40	1.01735714285714
39	40	2	50	1.01714285714286
39	40	2	60	1.01692857142857
39	40	2	70	1.01671428571429
39	40	2	80	1.0165
39	40	2	90	1.01628571428571
39	40	2	100	1.01607142857143
39	40	2	110	1.01585714285714
39	40	2	120	1.01564285714286
39	40	2	130	1.01542857142857
39	40	2	140	1.01521428571429
39	40	2	150	1.015
39	40	2	160	1.01478571428571
39	40	2	170	1.01457142857143
39	50	2	0	1.012375
39	50	2	10	1.012375
39	50	2	20	1.012375
39	50	2	30	1.012375
39	50	2	40	1.012375
39	50	2	50	1.01208303571429
39	50	2	60	1.01179107142857
39	50	2	70	1.01149910714286
39	50	2	80	1.01120714285714
39	50	2	90	1.01091517857143
39	50	2	100	1.01062321428571
39	50	2	110	1.01033125
39	50	2	120	1.01003928571429
39	50	2	130	1.00974732142857
39	50	2	140	1.00945535714286
39	50	2	150	1.00916339285714
39	50	2	160	1.00887142857143
39	50	2	170	1.00857946428571
39	60	2	0	1.00739285714286
39	60	2	10	1.00739285714286
39	60	2	20	1.00739285714286
39	60	2	30	1.00739285714286
39	60	2	40	1.00739285714286
39	60	2	50	1.00702321428571
39	60	2	60	1.00665357142857
39	60	2	70	1.00628392857143
39	60	2	80	1.00591428571429
39	60	2	90	1.00554464285714
39	60	2	100	1.005175
39	60	2	110	1.00480535714286
39	60	2	120	1.00443571428571
39	60	2	130	1.00406607142857
39	60	2	140	1.00369642857143
39	60	2	150	1.00332678571429
39	60	2	160	1.00295714285714
39	60	2	170	1.0025875
39	0	2.5	0	1.01914285714286
39	0	2.5	10	1.01914285714286
39	0	2.5	20	1.01914285714286
39	0	2.5	30	1.01914285714286
39	0	2.5	40	1.01914285714286
39	0	2.5	50	1.01883928571429
39	0	2.5	60	1.01853571428571
39	0	2.5	70	1.01823214285714
39	0	2.5	80	1.01792857142857
39	0	2.5	90	1.017625
39	0	2.5	100	1.01732142857143
39	0	2.5	110	1.01701785714286
39	0	2.5	120	1.01671428571429
39	0	2.5	130	1.01641071428571
39	0	2.5	140	1.01610714285714
39	0	2.5	150	1.01580357142857
39	0	2.5	160	1.0155
39	0	2.5	170	1.01519642857143
39	10	2.5	0	1.01914285714286
39	10	2.5	10	1.01914285714286
39	10	2.5	20	1.01914285714286
39	10	2.5	30	1.01914285714286
39	10	2.5	40	1.01914285714286
39	10	2.5	50	1.01883928571429
39	10	2.5	60	1.01853571428571
39	10	2.5	70	1.01823214285714
39	10	2.5	80	1.01792857142857
39	10	2.5	90	1.017625
39	10	2.5	100	1.01732142857143
39	10	2.5	110	1.01701785714286
39	10	2.5	120	1.01671428571429
39	10	2.5	130	1.01641071428571
39	10	2.5	140	1.01610714285714
39	10	2.5	150	1.01580357142857
39	10	2.5	160	1.0155
39	10	2.5	170	1.01519642857143
39	20	2.5	0	1.01914285714286
39	20	2.5	10	1.01914285714286
39	20	2.5	20	1.01914285714286
39	20	2.5	30	1.01914285714286
39	20	2.5	40	1.01914285714286
39	20	2.5	50	1.01883928571429
39	20	2.5	60	1.01853571428571
39	20	2.5	70	1.01823214285714
39	20	2.5	80	1.01792857142857
39	20	2.5	90	1.017625
39	20	2.5	100	1.01732142857143
39	20	2.5	110	1.01701785714286
39	20	2.5	120	1.01671428571429
39	20	2.5	130	1.01641071428571
39	20	2.5	140	1.01610714285714
39	20	2.5	150	1.01580357142857
39	20	2.5	160	1.0155
39	20	2.5	170	1.01519642857143
39	30	2.5	0	1.01914285714286
39	30	2.5	10	1.01914285714286
39	30	2.5	20	1.01914285714286
39	30	2.5	30	1.01914285714286
39	30	2.5	40	1.01914285714286
39	30	2.5	50	1.01883928571429
39	30	2.5	60	1.01853571428571
39	30	2.5	70	1.01823214285714
39	30	2.5	80	1.01792857142857
39	30	2.5	90	1.017625
39	30	2.5	100	1.01732142857143
39	30	2.5	110	1.01701785714286
39	30	2.5	120	1.01671428571429
39	30	2.5	130	1.01641071428571
39	30	2.5	140	1.01610714285714
39	30	2.5	150	1.01580357142857
39	30	2.5	160	1.0155
39	30	2.5	170	1.01519642857143
39	40	2.5	0	1.01914285714286
39	40	2.5	10	1.01914285714286
39	40	2.5	20	1.01914285714286
39	40	2.5	30	1.01914285714286
39	40	2.5	40	1.01914285714286
39	40	2.5	50	1.01883928571429
39	40	2.5	60	1.01853571428571
39	40	2.5	70	1.01823214285714
39	40	2.5	80	1.01792857142857
39	40	2.5	90	1.017625
39	40	2.5	100	1.01732142857143
39	40	2.5	110	1.01701785714286
39	40	2.5	120	1.01671428571429
39	40	2.5	130	1.01641071428571
39	40	2.5	140	1.01610714285714
39	40	2.5	150	1.01580357142857
39	40	2.5	160	1.0155
39	40	2.5	170	1.01519642857143
39	50	2.5	0	1.01326785714286
39	50	2.5	10	1.01326785714286
39	50	2.5	20	1.01326785714286
39	50	2.5	30	1.01326785714286
39	50	2.5	40	1.01326785714286
39	50	2.5	50	1.01293125
39	50	2.5	60	1.01259464285714
39	50	2.5	70	1.01225803571429
39	50	2.5	80	1.01192142857143
39	50	2.5	90	1.01158482142857
39	50	2.5	100	1.01124821428571
39	50	2.5	110	1.01091160714286
39	50	2.5	120	1.010575
39	50	2.5	130	1.01023839285714
39	50	2.5	140	1.00990178571429
39	50	2.5	150	1.00956517857143
39	50	2.5	160	1.00922857142857
39	50	2.5	170	1.00889196428571
39	60	2.5	0	1.00739285714286
39	60	2.5	10	1.00739285714286
39	60	2.5	20	1.00739285714286
39	60	2.5	30	1.00739285714286
39	60	2.5	40	1.00739285714286
39	60	2.5	50	1.00702321428571
39	60	2.5	60	1.00665357142857
39	60	2.5	70	1.00628392857143
39	60	2.5	80	1.00591428571429
39	60	2.5	90	1.00554464285714
39	60	2.5	100	1.005175
39	60	2.5	110	1.00480535714286
39	60	2.5	120	1.00443571428571
39	60	2.5	130	1.00406607142857
39	60	2.5	140	1.00369642857143
39	60	2.5	150	1.00332678571429
39	60	2.5	160	1.00295714285714
39	60	2.5	170	1.0025875
39	0	3	0	1.02092857142857
39	0	3	10	1.02092857142857
39	0	3	20	1.02092857142857
39	0	3	30	1.02092857142857
39	0	3	40	1.02092857142857
39	0	3	50	1.02053571428571
39	0	3	60	1.02014285714286
39	0	3	70	1.01975
39	0	3	80	1.01935714285714
39	0	3	90	1.01896428571429
39	0	3	100	1.01857142857143
39	0	3	110	1.01817857142857
39	0	3	120	1.01778571428571
39	0	3	130	1.01739285714286
39	0	3	140	1.017
39	0	3	150	1.01660714285714
39	0	3	160	1.01621428571429
39	0	3	170	1.01582142857143
39	10	3	0	1.02092857142857
39	10	3	10	1.02092857142857
39	10	3	20	1.02092857142857
39	10	3	30	1.02092857142857
39	10	3	40	1.02092857142857
39	10	3	50	1.02053571428571
39	10	3	60	1.02014285714286
39	10	3	70	1.01975
39	10	3	80	1.01935714285714
39	10	3	90	1.01896428571429
39	10	3	100	1.01857142857143
39	10	3	110	1.01817857142857
39	10	3	120	1.01778571428571
39	10	3	130	1.01739285714286
39	10	3	140	1.017
39	10	3	150	1.01660714285714
39	10	3	160	1.01621428571429
39	10	3	170	1.01582142857143
39	20	3	0	1.02092857142857
39	20	3	10	1.02092857142857
39	20	3	20	1.02092857142857
39	20	3	30	1.02092857142857
39	20	3	40	1.02092857142857
39	20	3	50	1.02053571428571
39	20	3	60	1.02014285714286
39	20	3	70	1.01975
39	20	3	80	1.01935714285714
39	20	3	90	1.01896428571429
39	20	3	100	1.01857142857143
39	20	3	110	1.01817857142857
39	20	3	120	1.01778571428571
39	20	3	130	1.01739285714286
39	20	3	140	1.017
39	20	3	150	1.01660714285714
39	20	3	160	1.01621428571429
39	20	3	170	1.01582142857143
39	30	3	0	1.02092857142857
39	30	3	10	1.02092857142857
39	30	3	20	1.02092857142857
39	30	3	30	1.02092857142857
39	30	3	40	1.02092857142857
39	30	3	50	1.02053571428571
39	30	3	60	1.02014285714286
39	30	3	70	1.01975
39	30	3	80	1.01935714285714
39	30	3	90	1.01896428571429
39	30	3	100	1.01857142857143
39	30	3	110	1.01817857142857
39	30	3	120	1.01778571428571
39	30	3	130	1.01739285714286
39	30	3	140	1.017
39	30	3	150	1.01660714285714
39	30	3	160	1.01621428571429
39	30	3	170	1.01582142857143
39	40	3	0	1.02092857142857
39	40	3	10	1.02092857142857
39	40	3	20	1.02092857142857
39	40	3	30	1.02092857142857
39	40	3	40	1.02092857142857
39	40	3	50	1.02053571428571
39	40	3	60	1.02014285714286
39	40	3	70	1.01975
39	40	3	80	1.01935714285714
39	40	3	90	1.01896428571429
39	40	3	100	1.01857142857143
39	40	3	110	1.01817857142857
39	40	3	120	1.01778571428571
39	40	3	130	1.01739285714286
39	40	3	140	1.017
39	40	3	150	1.01660714285714
39	40	3	160	1.01621428571429
39	40	3	170	1.01582142857143
39	50	3	0	1.01416071428571
39	50	3	10	1.01416071428571
39	50	3	20	1.01416071428571
39	50	3	30	1.01416071428571
39	50	3	40	1.01416071428571
39	50	3	50	1.01377946428571
39	50	3	60	1.01339821428571
39	50	3	70	1.01301696428571
39	50	3	80	1.01263571428571
39	50	3	90	1.01225446428571
39	50	3	100	1.01187321428571
39	50	3	110	1.01149196428571
39	50	3	120	1.01111071428571
39	50	3	130	1.01072946428571
39	50	3	140	1.01034821428571
39	50	3	150	1.00996696428571
39	50	3	160	1.00958571428571
39	50	3	170	1.00920446428571
39	60	3	0	1.00739285714286
39	60	3	10	1.00739285714286
39	60	3	20	1.00739285714286
39	60	3	30	1.00739285714286
39	60	3	40	1.00739285714286
39	60	3	50	1.00702321428571
39	60	3	60	1.00665357142857
39	60	3	70	1.00628392857143
39	60	3	80	1.00591428571429
39	60	3	90	1.00554464285714
39	60	3	100	1.005175
39	60	3	110	1.00480535714286
39	60	3	120	1.00443571428571
39	60	3	130	1.00406607142857
39	60	3	140	1.00369642857143
39	60	3	150	1.00332678571429
39	60	3	160	1.00295714285714
39	60	3	170	1.0025875
39	0	3.5	0	1.02235714285714
39	0	3.5	10	1.02235714285714
39	0	3.5	20	1.02235714285714
39	0	3.5	30	1.02235714285714
39	0	3.5	40	1.02235714285714
39	0	3.5	50	1.02189285714286
39	0	3.5	60	1.02142857142857
39	0	3.5	70	1.02096428571429
39	0	3.5	80	1.0205
39	0	3.5	90	1.02003571428571
39	0	3.5	100	1.01957142857143
39	0	3.5	110	1.01910714285714
39	0	3.5	120	1.01864285714286
39	0	3.5	130	1.01817857142857
39	0	3.5	140	1.01771428571429
39	0	3.5	150	1.01725
39	0	3.5	160	1.01678571428571
39	0	3.5	170	1.01632142857143
39	10	3.5	0	1.02235714285714
39	10	3.5	10	1.02235714285714
39	10	3.5	20	1.02235714285714
39	10	3.5	30	1.02235714285714
39	10	3.5	40	1.02235714285714
39	10	3.5	50	1.02189285714286
39	10	3.5	60	1.02142857142857
39	10	3.5	70	1.02096428571429
39	10	3.5	80	1.0205
39	10	3.5	90	1.02003571428571
39	10	3.5	100	1.01957142857143
39	10	3.5	110	1.01910714285714
39	10	3.5	120	1.01864285714286
39	10	3.5	130	1.01817857142857
39	10	3.5	140	1.01771428571429
39	10	3.5	150	1.01725
39	10	3.5	160	1.01678571428571
39	10	3.5	170	1.01632142857143
39	20	3.5	0	1.02235714285714
39	20	3.5	10	1.02235714285714
39	20	3.5	20	1.02235714285714
39	20	3.5	30	1.02235714285714
39	20	3.5	40	1.02235714285714
39	20	3.5	50	1.02189285714286
39	20	3.5	60	1.02142857142857
39	20	3.5	70	1.02096428571429
39	20	3.5	80	1.0205
39	20	3.5	90	1.02003571428571
39	20	3.5	100	1.01957142857143
39	20	3.5	110	1.01910714285714
39	20	3.5	120	1.01864285714286
39	20	3.5	130	1.01817857142857
39	20	3.5	140	1.01771428571429
39	20	3.5	150	1.01725
39	20	3.5	160	1.01678571428571
39	20	3.5	170	1.01632142857143
39	30	3.5	0	1.02235714285714
39	30	3.5	10	1.02235714285714
39	30	3.5	20	1.02235714285714
39	30	3.5	30	1.02235714285714
39	30	3.5	40	1.02235714285714
39	30	3.5	50	1.02189285714286
39	30	3.5	60	1.02142857142857
39	30	3.5	70	1.02096428571429
39	30	3.5	80	1.0205
39	30	3.5	90	1.02003571428571
39	30	3.5	100	1.01957142857143
39	30	3.5	110	1.01910714285714
39	30	3.5	120	1.01864285714286
39	30	3.5	130	1.01817857142857
39	30	3.5	140	1.01771428571429
39	30	3.5	150	1.01725
39	30	3.5	160	1.01678571428571
39	30	3.5	170	1.01632142857143
39	40	3.5	0	1.02235714285714
39	40	3.5	10	1.02235714285714
39	40	3.5	20	1.02235714285714
39	40	3.5	30	1.02235714285714
39	40	3.5	40	1.02235714285714
39	40	3.5	50	1.02189285714286
39	40	3.5	60	1.02142857142857
39	40	3.5	70	1.02096428571429
39	40	3.5	80	1.0205
39	40	3.5	90	1.02003571428571
39	40	3.5	100	1.01957142857143
39	40	3.5	110	1.01910714285714
39	40	3.5	120	1.01864285714286
39	40	3.5	130	1.01817857142857
39	40	3.5	140	1.01771428571429
39	40	3.5	150	1.01725
39	40	3.5	160	1.01678571428571
39	40	3.5	170	1.01632142857143
39	50	3.5	0	1.01638392857143
39	50	3.5	10	1.01638392857143
39	50	3.5	20	1.01638392857143
39	50	3.5	30	1.01638392857143
39	50	3.5	40	1.01638392857143
39	50	3.5	50	1.01589151785714
39	50	3.5	60	1.01539910714286
39	50	3.5	70	1.01490669642857
39	50	3.5	80	1.01441428571429
39	50	3.5	90	1.013921875
39	50	3.5	100	1.01342946428571
39	50	3.5	110	1.01293705357143
39	50	3.5	120	1.01244464285714
39	50	3.5	130	1.01195223214286
39	50	3.5	140	1.01145982142857
39	50	3.5	150	1.01096741071429
39	50	3.5	160	1.010475
39	50	3.5	170	1.00998258928571
39	60	3.5	0	1.01041071428571
39	60	3.5	10	1.01041071428571
39	60	3.5	20	1.01041071428571
39	60	3.5	30	1.01041071428571
39	60	3.5	40	1.01041071428571
39	60	3.5	50	1.00989017857143
39	60	3.5	60	1.00936964285714
39	60	3.5	70	1.00884910714286
39	60	3.5	80	1.00832857142857
39	60	3.5	90	1.00780803571429
39	60	3.5	100	1.0072875
39	60	3.5	110	1.00676696428571
39	60	3.5	120	1.00624642857143
39	60	3.5	130	1.00572589285714
39	60	3.5	140	1.00520535714286
39	60	3.5	150	1.00468482142857
39	60	3.5	160	1.00416428571429
39	60	3.5	170	1.00364375
39	0	4	0	1.02557142857143
39	0	4	10	1.02557142857143
39	0	4	20	1.02557142857143
39	0	4	30	1.02557142857143
39	0	4	40	1.02557142857143
39	0	4	50	1.02494642857143
39	0	4	60	1.02432142857143
39	0	4	70	1.02369642857143
39	0	4	80	1.02307142857143
39	0	4	90	1.02244642857143
39	0	4	100	1.02182142857143
39	0	4	110	1.02119642857143
39	0	4	120	1.02057142857143
39	0	4	130	1.01994642857143
39	0	4	140	1.01932142857143
39	0	4	150	1.01869642857143
39	0	4	160	1.01807142857143
39	0	4	170	1.01744642857143
39	10	4	0	1.02557142857143
39	10	4	10	1.02557142857143
39	10	4	20	1.02557142857143
39	10	4	30	1.02557142857143
39	10	4	40	1.02557142857143
39	10	4	50	1.02494642857143
39	10	4	60	1.02432142857143
39	10	4	70	1.02369642857143
39	10	4	80	1.02307142857143
39	10	4	90	1.02244642857143
39	10	4	100	1.02182142857143
39	10	4	110	1.02119642857143
39	10	4	120	1.02057142857143
39	10	4	130	1.01994642857143
39	10	4	140	1.01932142857143
39	10	4	150	1.01869642857143
39	10	4	160	1.01807142857143
39	10	4	170	1.01744642857143
39	20	4	0	1.02557142857143
39	20	4	10	1.02557142857143
39	20	4	20	1.02557142857143
39	20	4	30	1.02557142857143
39	20	4	40	1.02557142857143
39	20	4	50	1.02494642857143
39	20	4	60	1.02432142857143
39	20	4	70	1.02369642857143
39	20	4	80	1.02307142857143
39	20	4	90	1.02244642857143
39	20	4	100	1.02182142857143
39	20	4	110	1.02119642857143
39	20	4	120	1.02057142857143
39	20	4	130	1.01994642857143
39	20	4	140	1.01932142857143
39	20	4	150	1.01869642857143
39	20	4	160	1.01807142857143
39	20	4	170	1.01744642857143
39	30	4	0	1.02557142857143
39	30	4	10	1.02557142857143
39	30	4	20	1.02557142857143
39	30	4	30	1.02557142857143
39	30	4	40	1.02557142857143
39	30	4	50	1.02494642857143
39	30	4	60	1.02432142857143
39	30	4	70	1.02369642857143
39	30	4	80	1.02307142857143
39	30	4	90	1.02244642857143
39	30	4	100	1.02182142857143
39	30	4	110	1.02119642857143
39	30	4	120	1.02057142857143
39	30	4	130	1.01994642857143
39	30	4	140	1.01932142857143
39	30	4	150	1.01869642857143
39	30	4	160	1.01807142857143
39	30	4	170	1.01744642857143
39	40	4	0	1.02557142857143
39	40	4	10	1.02557142857143
39	40	4	20	1.02557142857143
39	40	4	30	1.02557142857143
39	40	4	40	1.02557142857143
39	40	4	50	1.02494642857143
39	40	4	60	1.02432142857143
39	40	4	70	1.02369642857143
39	40	4	80	1.02307142857143
39	40	4	90	1.02244642857143
39	40	4	100	1.02182142857143
39	40	4	110	1.02119642857143
39	40	4	120	1.02057142857143
39	40	4	130	1.01994642857143
39	40	4	140	1.01932142857143
39	40	4	150	1.01869642857143
39	40	4	160	1.01807142857143
39	40	4	170	1.01744642857143
39	50	4	0	1.01799107142857
39	50	4	10	1.01799107142857
39	50	4	20	1.01799107142857
39	50	4	30	1.01799107142857
39	50	4	40	1.01799107142857
39	50	4	50	1.01741830357143
39	50	4	60	1.01684553571429
39	50	4	70	1.01627276785714
39	50	4	80	1.0157
39	50	4	90	1.01512723214286
39	50	4	100	1.01455446428571
39	50	4	110	1.01398169642857
39	50	4	120	1.01340892857143
39	50	4	130	1.01283616071429
39	50	4	140	1.01226339285714
39	50	4	150	1.011690625
39	50	4	160	1.01111785714286
39	50	4	170	1.01054508928571
39	60	4	0	1.01041071428571
39	60	4	10	1.01041071428571
39	60	4	20	1.01041071428571
39	60	4	30	1.01041071428571
39	60	4	40	1.01041071428571
39	60	4	50	1.00989017857143
39	60	4	60	1.00936964285714
39	60	4	70	1.00884910714286
39	60	4	80	1.00832857142857
39	60	4	90	1.00780803571429
39	60	4	100	1.0072875
39	60	4	110	1.00676696428571
39	60	4	120	1.00624642857143
39	60	4	130	1.00572589285714
39	60	4	140	1.00520535714286
39	60	4	150	1.00468482142857
39	60	4	160	1.00416428571429
39	60	4	170	1.00364375
39	0	4.5	0	1.02830357142857
39	0	4.5	10	1.02830357142857
39	0	4.5	20	1.02830357142857
39	0	4.5	30	1.02830357142857
39	0	4.5	40	1.02830357142857
39	0	4.5	50	1.02754196428571
39	0	4.5	60	1.02678035714286
39	0	4.5	70	1.02601875
39	0	4.5	80	1.02525714285714
39	0	4.5	90	1.02449553571429
39	0	4.5	100	1.02373392857143
39	0	4.5	110	1.02297232142857
39	0	4.5	120	1.02221071428571
39	0	4.5	130	1.02144910714286
39	0	4.5	140	1.0206875
39	0	4.5	150	1.01992589285714
39	0	4.5	160	1.01916428571429
39	0	4.5	170	1.01840267857143
39	10	4.5	0	1.02830357142857
39	10	4.5	10	1.02830357142857
39	10	4.5	20	1.02830357142857
39	10	4.5	30	1.02830357142857
39	10	4.5	40	1.02830357142857
39	10	4.5	50	1.02754196428571
39	10	4.5	60	1.02678035714286
39	10	4.5	70	1.02601875
39	10	4.5	80	1.02525714285714
39	10	4.5	90	1.02449553571429
39	10	4.5	100	1.02373392857143
39	10	4.5	110	1.02297232142857
39	10	4.5	120	1.02221071428571
39	10	4.5	130	1.02144910714286
39	10	4.5	140	1.0206875
39	10	4.5	150	1.01992589285714
39	10	4.5	160	1.01916428571429
39	10	4.5	170	1.01840267857143
39	20	4.5	0	1.02830357142857
39	20	4.5	10	1.02830357142857
39	20	4.5	20	1.02830357142857
39	20	4.5	30	1.02830357142857
39	20	4.5	40	1.02830357142857
39	20	4.5	50	1.02754196428571
39	20	4.5	60	1.02678035714286
39	20	4.5	70	1.02601875
39	20	4.5	80	1.02525714285714
39	20	4.5	90	1.02449553571429
39	20	4.5	100	1.02373392857143
39	20	4.5	110	1.02297232142857
39	20	4.5	120	1.02221071428571
39	20	4.5	130	1.02144910714286
39	20	4.5	140	1.0206875
39	20	4.5	150	1.01992589285714
39	20	4.5	160	1.01916428571429
39	20	4.5	170	1.01840267857143
39	30	4.5	0	1.02830357142857
39	30	4.5	10	1.02830357142857
39	30	4.5	20	1.02830357142857
39	30	4.5	30	1.02830357142857
39	30	4.5	40	1.02830357142857
39	30	4.5	50	1.02754196428571
39	30	4.5	60	1.02678035714286
39	30	4.5	70	1.02601875
39	30	4.5	80	1.02525714285714
39	30	4.5	90	1.02449553571429
39	30	4.5	100	1.02373392857143
39	30	4.5	110	1.02297232142857
39	30	4.5	120	1.02221071428571
39	30	4.5	130	1.02144910714286
39	30	4.5	140	1.0206875
39	30	4.5	150	1.01992589285714
39	30	4.5	160	1.01916428571429
39	30	4.5	170	1.01840267857143
39	40	4.5	0	1.02830357142857
39	40	4.5	10	1.02830357142857
39	40	4.5	20	1.02830357142857
39	40	4.5	30	1.02830357142857
39	40	4.5	40	1.02830357142857
39	40	4.5	50	1.02754196428571
39	40	4.5	60	1.02678035714286
39	40	4.5	70	1.02601875
39	40	4.5	80	1.02525714285714
39	40	4.5	90	1.02449553571429
39	40	4.5	100	1.02373392857143
39	40	4.5	110	1.02297232142857
39	40	4.5	120	1.02221071428571
39	40	4.5	130	1.02144910714286
39	40	4.5	140	1.0206875
39	40	4.5	150	1.01992589285714
39	40	4.5	160	1.01916428571429
39	40	4.5	170	1.01840267857143
39	50	4.5	0	1.02090178571429
39	50	4.5	10	1.02090178571429
39	50	4.5	20	1.02090178571429
39	50	4.5	30	1.02090178571429
